# Version: 1
# Created by: Brainsight 2.3.10
# Units: millimetres
# Encoding: UTF-8
# Notes: Each column is delimited by a tab.
# Date	Time	Polaris Frame Number	Calibration/Tracker Name	x	y	z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2
2019-03-22	14:09:38.598	20821	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.598	20821	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.598	20821	LCT371	50.282	330.208	-1016.257	-0.478	0.657	-0.583	-0.420	-0.754	-0.505	-0.771	0.004	0.637
2019-03-22	14:09:38.598	20821	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.598	20821	ST1089	256.784	157.328	-910.377	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:09:38.598	20821	70mm alpha	160.566	142.306	126.829	-0.755	0.492	0.433	-0.440	-0.870	0.222	0.487	-0.023	0.873
2019-03-22	14:09:38.648	20824	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.648	20824	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.648	20824	LCT371	50.834	331.457	-1015.798	-0.479	0.655	-0.584	-0.421	-0.756	-0.502	-0.770	0.005	0.638
2019-03-22	14:09:38.648	20824	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.648	20824	ST1089	256.775	157.320	-910.380	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:38.648	20824	70mm alpha	161.802	141.400	126.582	-0.755	0.490	0.436	-0.438	-0.872	0.221	0.488	-0.025	0.872
2019-03-22	14:09:38.698	20827	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.698	20827	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.698	20827	LCT371	51.533	332.926	-1015.203	-0.480	0.653	-0.586	-0.422	-0.758	-0.498	-0.769	0.008	0.640
2019-03-22	14:09:38.698	20827	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.698	20827	ST1089	256.776	157.320	-910.361	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:09:38.698	20827	70mm alpha	163.248	140.244	126.109	-0.755	0.487	0.439	-0.435	-0.873	0.220	0.491	-0.025	0.871
2019-03-22	14:09:38.749	20830	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.749	20830	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.749	20830	LCT371	52.292	334.483	-1014.508	-0.481	0.650	-0.588	-0.423	-0.760	-0.494	-0.768	0.011	0.641
2019-03-22	14:09:38.749	20830	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.749	20830	ST1089	256.784	157.325	-910.343	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:38.749	20830	70mm alpha	164.860	138.872	125.881	-0.755	0.483	0.442	-0.432	-0.875	0.218	0.492	-0.026	0.870
2019-03-22	14:09:38.799	20833	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.799	20833	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.799	20833	LCT371	52.922	335.974	-1013.809	-0.482	0.648	-0.590	-0.423	-0.762	-0.491	-0.767	0.013	0.641
2019-03-22	14:09:38.799	20833	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.799	20833	ST1089	256.786	157.329	-910.353	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:38.799	20833	70mm alpha	166.448	137.529	125.634	-0.756	0.480	0.444	-0.430	-0.877	0.217	0.494	-0.027	0.869
2019-03-22	14:09:38.849	20836	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.849	20836	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.849	20836	LCT371	53.530	337.277	-1013.082	-0.483	0.646	-0.591	-0.423	-0.764	-0.488	-0.767	0.014	0.642
2019-03-22	14:09:38.849	20836	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.849	20836	ST1089	256.788	157.327	-910.335	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.084	0.971
2019-03-22	14:09:38.849	20836	70mm alpha	167.848	136.221	125.417	-0.757	0.478	0.446	-0.427	-0.878	0.216	0.495	-0.027	0.869
2019-03-22	14:09:38.900	20839	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.900	20839	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.900	20839	LCT371	54.246	338.227	-1012.354	-0.483	0.644	-0.593	-0.423	-0.765	-0.485	-0.766	0.017	0.642
2019-03-22	14:09:38.900	20839	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.900	20839	ST1089	256.794	157.324	-910.359	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:38.900	20839	70mm alpha	168.790	134.874	125.224	-0.757	0.475	0.449	-0.424	-0.880	0.216	0.497	-0.026	0.867
2019-03-22	14:09:38.950	20842	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.950	20842	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.950	20842	LCT371	54.865	338.642	-1011.524	-0.484	0.642	-0.595	-0.423	-0.766	-0.483	-0.766	0.017	0.642
2019-03-22	14:09:38.950	20842	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:38.950	20842	ST1089	256.787	157.326	-910.366	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:38.950	20842	70mm alpha	169.320	133.554	125.205	-0.758	0.473	0.450	-0.422	-0.881	0.215	0.498	-0.027	0.867
2019-03-22	14:09:39.000	20845	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.000	20845	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.000	20845	LCT371	55.538	338.708	-1010.521	-0.485	0.641	-0.595	-0.423	-0.767	-0.482	-0.765	0.017	0.643
2019-03-22	14:09:39.000	20845	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.000	20845	ST1089	256.786	157.327	-910.345	-0.837	0.528	-0.146	-0.500	-0.845	-0.189	-0.223	-0.085	0.971
2019-03-22	14:09:39.000	20845	70mm alpha	169.501	132.219	125.177	-0.758	0.472	0.450	-0.421	-0.881	0.214	0.498	-0.028	0.867
2019-03-22	14:09:39.051	20848	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.051	20848	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.051	20848	LCT371	56.457	338.769	-1009.407	-0.486	0.640	-0.595	-0.423	-0.768	-0.480	-0.765	0.018	0.644
2019-03-22	14:09:39.051	20848	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.051	20848	ST1089	256.785	157.321	-910.326	-0.837	0.528	-0.146	-0.500	-0.845	-0.189	-0.223	-0.085	0.971
2019-03-22	14:09:39.051	20848	70mm alpha	169.642	130.623	125.152	-0.758	0.470	0.452	-0.420	-0.882	0.213	0.499	-0.029	0.866
2019-03-22	14:09:39.101	20851	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.101	20851	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.101	20851	LCT371	57.433	338.867	-1008.217	-0.487	0.638	-0.596	-0.424	-0.770	-0.478	-0.764	0.020	0.645
2019-03-22	14:09:39.101	20851	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.101	20851	ST1089	256.792	157.323	-910.313	-0.837	0.528	-0.146	-0.500	-0.845	-0.188	-0.223	-0.085	0.971
2019-03-22	14:09:39.101	20851	70mm alpha	169.829	128.875	125.107	-0.758	0.468	0.454	-0.418	-0.883	0.212	0.500	-0.029	0.866
2019-03-22	14:09:39.151	20854	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.151	20854	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.151	20854	LCT371	58.264	338.928	-1007.110	-0.487	0.637	-0.597	-0.424	-0.770	-0.476	-0.763	0.021	0.646
2019-03-22	14:09:39.151	20854	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.151	20854	ST1089	256.799	157.327	-910.320	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:39.151	20854	70mm alpha	169.956	127.324	125.002	-0.759	0.466	0.455	-0.417	-0.884	0.212	0.501	-0.029	0.865
2019-03-22	14:09:39.202	20860	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.202	20860	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.202	20860	LCT371	59.485	338.484	-1006.021	-0.488	0.637	-0.597	-0.426	-0.771	-0.474	-0.762	0.023	0.647
2019-03-22	14:09:39.202	20860	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.202	20860	ST1089	256.795	157.322	-910.360	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:09:39.202	20860	70mm alpha	169.452	125.757	124.830	-0.758	0.466	0.457	-0.416	-0.884	0.211	0.502	-0.030	0.864
2019-03-22	14:09:39.266	20863	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.266	20863	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.266	20863	LCT371	60.419	337.819	-1005.340	-0.488	0.637	-0.597	-0.428	-0.771	-0.472	-0.761	0.025	0.649
2019-03-22	14:09:39.266	20863	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.266	20863	ST1089	256.792	157.325	-910.365	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:39.266	20863	70mm alpha	168.737	124.733	124.840	-0.757	0.466	0.459	-0.416	-0.884	0.211	0.504	-0.031	0.863
2019-03-22	14:09:39.316	20866	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.316	20866	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.316	20866	LCT371	60.856	336.988	-1004.949	-0.488	0.637	-0.596	-0.429	-0.770	-0.472	-0.760	0.025	0.649
2019-03-22	14:09:39.316	20866	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.316	20866	ST1089	256.787	157.325	-910.375	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:39.316	20866	70mm alpha	167.852	124.243	124.924	-0.756	0.466	0.459	-0.416	-0.884	0.211	0.505	-0.032	0.863
2019-03-22	14:09:39.366	20869	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.366	20869	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.366	20869	LCT371	60.923	336.047	-1004.485	-0.488	0.638	-0.596	-0.427	-0.770	-0.474	-0.761	0.024	0.648
2019-03-22	14:09:39.366	20869	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.366	20869	ST1089	256.785	157.322	-910.394	-0.837	0.528	-0.144	-0.501	-0.845	-0.186	-0.220	-0.084	0.972
2019-03-22	14:09:39.366	20869	70mm alpha	167.114	123.764	125.112	-0.757	0.467	0.457	-0.418	-0.884	0.212	0.502	-0.030	0.864
2019-03-22	14:09:39.417	20872	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.417	20872	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.417	20872	LCT371	61.338	335.117	-1004.051	-0.489	0.638	-0.595	-0.428	-0.770	-0.473	-0.760	0.023	0.649
2019-03-22	14:09:39.417	20872	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.417	20872	ST1089	256.776	157.315	-910.376	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:09:39.417	20872	70mm alpha	166.200	123.211	125.286	-0.757	0.466	0.458	-0.418	-0.884	0.210	0.502	-0.033	0.864
2019-03-22	14:09:39.467	20875	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.467	20875	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.467	20875	LCT371	62.248	334.146	-1003.786	-0.490	0.638	-0.594	-0.431	-0.770	-0.471	-0.758	0.026	0.652
2019-03-22	14:09:39.467	20875	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.467	20875	ST1089	256.778	157.315	-910.362	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:09:39.467	20875	70mm alpha	165.012	122.665	125.177	-0.755	0.465	0.461	-0.418	-0.884	0.208	0.505	-0.036	0.862
2019-03-22	14:09:39.517	20878	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.517	20878	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.517	20878	LCT371	63.182	332.677	-1003.663	-0.489	0.639	-0.593	-0.434	-0.769	-0.470	-0.756	0.028	0.654
2019-03-22	14:09:39.517	20878	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.517	20878	ST1089	256.787	157.318	-910.364	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:09:39.517	20878	70mm alpha	163.316	122.330	125.170	-0.753	0.467	0.464	-0.419	-0.884	0.208	0.507	-0.038	0.861
2019-03-22	14:09:39.568	20881	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.568	20881	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.568	20881	LCT371	63.837	330.542	-1003.686	-0.489	0.641	-0.592	-0.436	-0.767	-0.471	-0.756	0.028	0.654
2019-03-22	14:09:39.568	20881	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.568	20881	ST1089	256.790	157.323	-910.357	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:09:39.568	20881	70mm alpha	161.007	122.283	125.386	-0.752	0.468	0.465	-0.422	-0.883	0.208	0.507	-0.040	0.861
2019-03-22	14:09:39.618	20884	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.618	20884	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.618	20884	LCT371	64.361	327.852	-1003.775	-0.488	0.644	-0.589	-0.437	-0.765	-0.473	-0.755	0.027	0.655
2019-03-22	14:09:39.618	20884	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.618	20884	ST1089	256.795	157.328	-910.348	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:09:39.618	20884	70mm alpha	158.129	122.518	125.597	-0.750	0.471	0.464	-0.425	-0.881	0.208	0.507	-0.041	0.861
2019-03-22	14:09:39.679	20887	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.679	20887	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.679	20887	LCT371	64.996	325.011	-1003.903	-0.487	0.647	-0.586	-0.439	-0.762	-0.476	-0.755	0.026	0.655
2019-03-22	14:09:39.679	20887	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.679	20887	ST1089	256.800	157.324	-910.360	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:09:39.679	20887	70mm alpha	155.069	122.749	125.733	-0.749	0.474	0.464	-0.428	-0.879	0.207	0.506	-0.043	0.861
2019-03-22	14:09:39.730	20890	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.730	20890	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.730	20890	LCT371	65.564	322.395	-1003.979	-0.487	0.650	-0.584	-0.441	-0.760	-0.478	-0.754	0.025	0.656
2019-03-22	14:09:39.730	20890	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.730	20890	ST1089	256.800	157.311	-910.362	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.086	0.971
2019-03-22	14:09:39.730	20890	70mm alpha	152.278	122.930	125.838	-0.747	0.477	0.463	-0.431	-0.878	0.208	0.506	-0.045	0.862
2019-03-22	14:09:39.781	20893	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.781	20893	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.781	20893	LCT371	66.159	320.200	-1004.174	-0.487	0.652	-0.581	-0.443	-0.758	-0.479	-0.753	0.024	0.658
2019-03-22	14:09:39.781	20893	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.781	20893	ST1089	256.781	157.305	-910.342	-0.837	0.528	-0.144	-0.500	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:09:39.781	20893	70mm alpha	149.881	123.235	125.763	-0.745	0.479	0.464	-0.435	-0.877	0.207	0.505	-0.048	0.862
2019-03-22	14:09:39.831	20896	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.831	20896	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.831	20896	LCT371	66.161	318.368	-1004.484	-0.487	0.653	-0.580	-0.442	-0.757	-0.481	-0.753	0.022	0.657
2019-03-22	14:09:39.831	20896	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.831	20896	ST1089	256.765	157.301	-910.350	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:39.831	20896	70mm alpha	148.055	123.620	125.838	-0.746	0.481	0.462	-0.437	-0.876	0.206	0.503	-0.048	0.863
2019-03-22	14:09:39.882	20899	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.882	20899	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.882	20899	LCT371	65.849	317.124	-1004.858	-0.487	0.653	-0.580	-0.440	-0.757	-0.483	-0.755	0.020	0.656
2019-03-22	14:09:39.882	20899	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.882	20899	ST1089	256.779	157.298	-910.348	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:09:39.882	20899	70mm alpha	146.901	124.018	125.818	-0.747	0.482	0.458	-0.437	-0.875	0.208	0.501	-0.045	0.864
2019-03-22	14:09:39.932	20902	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.932	20902	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.932	20902	LCT371	65.565	316.403	-1005.205	-0.487	0.652	-0.581	-0.438	-0.758	-0.484	-0.755	0.019	0.655
2019-03-22	14:09:39.932	20902	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.932	20902	ST1089	256.747	157.291	-910.365	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:39.932	20902	70mm alpha	146.267	124.179	125.894	-0.748	0.481	0.457	-0.436	-0.875	0.208	0.500	-0.044	0.865
2019-03-22	14:09:39.982	20905	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.982	20905	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.982	20905	LCT371	65.061	315.942	-1005.681	-0.488	0.651	-0.581	-0.436	-0.759	-0.485	-0.757	0.017	0.654
2019-03-22	14:09:39.982	20905	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:39.982	20905	ST1089	256.742	157.280	-910.389	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:09:39.982	20905	70mm alpha	145.904	124.528	125.892	-0.750	0.480	0.455	-0.435	-0.876	0.208	0.499	-0.042	0.866
2019-03-22	14:09:40.033	20908	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.033	20908	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.033	20908	LCT371	64.408	315.863	-1006.278	-0.488	0.650	-0.583	-0.433	-0.760	-0.485	-0.758	0.016	0.652
2019-03-22	14:09:40.033	20908	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.033	20908	ST1089	256.730	157.275	-910.355	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:09:40.033	20908	70mm alpha	146.030	124.913	125.979	-0.752	0.479	0.454	-0.433	-0.877	0.208	0.497	-0.040	0.867
2019-03-22	14:09:40.083	20911	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.083	20911	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.083	20911	LCT371	63.708	316.067	-1006.957	-0.488	0.648	-0.584	-0.430	-0.762	-0.485	-0.759	0.015	0.651
2019-03-22	14:09:40.083	20911	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:09:40.083	20911	ST1089	256.725	157.270	-910.349	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:09:40.083	20911	70mm alpha	146.373	125.477	125.971	-0.753	0.478	0.452	-0.432	-0.878	0.208	0.496	-0.039	0.867
2019-03-22	14:09:40.133	20914	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
